id_venda|cod_cliente|Des_Cliente|cod_produto|nom_produto|cod_marca|des_marca|Ano_venda|Mes_venda|Dia_venda|dtc_venda|qtd_venda|val_venda|num_nota
4861|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|12|19|19/12/2015|2|12.25|168.0
4891|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|11|8|08/11/2015|2|12.25|574.0
5006|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|3|2|02/03/2015|3|12.25|291.0
5041|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|4|9|09/04/2015|3|12.25|618.0
5445|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2014|1|13|13/01/2014|3|12.25|859.0
5498|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|8|20|20/08/2015|2|12.25|608.0
5610|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|7|8|08/07/2015|1|12.25|711.0
5858|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|7|22|22/07/2015|2|12.25|1420.0
5864|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2014|4|8|08/04/2014|3|12.25|922.0
5910|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|1|16|16/01/2015|3|12.25|763.0
5924|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2014|4|15|15/04/2014|1|12.25|366.0
5957|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2014|9|16|16/09/2014|1|12.25|499.0
6073|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|2|3|03/02/2015|3|12.25|1354.0
6145|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2014|4|28|28/04/2014|1|12.25|71.0
6152|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|9|1|01/09/2015|2|12.25|1392.0
6274|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2014|10|20|20/10/2014|2|12.25|65.0
6302|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2014|4|19|19/04/2014|2|12.25|31.0
6641|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|11|24|24/11/2015|2|12.25|825.0
6686|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2014|6|14|14/06/2014|1|12.25|2.0
6690|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|2|11|11/02/2015|1|12.25|11.0
6931|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|4|19|19/04/2015|2|12.25|943.0
7449|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|7|4|04/07/2015|1|12.25|218.0
7468|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|3|3|03/03/2015|2|12.25|1488.0
7677|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|11|8|08/11/2015|2|12.25|1152.0
7876|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2014|4|10|10/04/2014|1|12.25|375.0
7893|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|12|26|26/12/2015|2|12.25|666.0
8030|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|3|18|18/03/2015|2|12.25|462.0
8252|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|2|13|13/02/2015|1|12.25|1150.0
8274|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|5|13|13/05/2015|1|12.25|1465.0
8472|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2014|9|15|15/09/2014|1|12.25|429.0
9006|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2014|3|26|26/03/2014|2|12.25|1197.0
9084|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|11|7|07/11/2015|2|12.25|185.0
9228|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|6|23|23/06/2015|3|12.25|1134.0
9682|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|3|14|14/03/2015|1|12.25|680.0
9739|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2014|3|2|02/03/2014|2|12.25|1197.0
9954|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2014|6|6|06/06/2014|3|12.25|949.0
9982|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|5|3|03/05/2015|2|12.25|1099.0
10044|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|4|21|21/04/2015|2|12.25|1152.0
10087|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2014|12|3|03/12/2014|1|12.25|1005.0
10328|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|3|19|19/03/2015|2|12.25|952.0
10380|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2014|11|14|14/11/2014|1|12.25|1187.0
10438|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2014|5|26|26/05/2014|2|12.25|1300.0
10554|1|João Do Pulo|9|CELULAR  8GB|8|FABER CASTELL|2015|11|11|11/11/2015|1|12.25|509.0
99|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|4|15|15/04/2014|1|2.15|952.0
113|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|9|10|10/09/2014|3|2.15|1386.0
228|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|4|27|27/04/2014|3|2.15|1401.0
526|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|8|22|22/08/2015|1|2.15|50.0
535|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|3|27|27/03/2015|2|2.15|241.0
934|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|3|14|14/03/2014|2|2.15|660.0
939|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|2|26|26/02/2015|3|2.15|1245.0
1049|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|9|5|05/09/2014|2|2.15|168.0
1173|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|5|22|22/05/2014|1|2.15|603.0
1212|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|6|15|15/06/2015|3|2.15|1469.0
1405|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|2|17|17/02/2014|1|2.15|803.0
1446|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|5|10|10/05/2015|2|2.15|1396.0
1485|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|12|2|02/12/2014|1|2.15|629.0
1592|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|1|9|09/01/2014|1|2.15|969.0
1596|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|6|19|19/06/2014|3|2.15|1045.0
1688|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|11|9|09/11/2015|1|2.15|377.0
1747|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|5|10|10/05/2014|1|2.15|1162.0
1907|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|9|5|05/09/2014|1|2.15|1478.0
1945|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|6|4|04/06/2015|1|2.15|701.0
1966|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|8|2|02/08/2015|2|2.15|817.0
2096|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|6|27|27/06/2015|2|2.15|282.0
2270|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|2|6|06/02/2014|1|2.15|13.0
2312|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|4|26|26/04/2015|3|2.15|1295.0
2461|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|10|12|12/10/2015|1|2.15|983.0
2664|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|2|25|25/02/2015|1|2.15|367.0
2668|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|1|3|03/01/2015|3|2.15|1142.0
3159|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|9|4|04/09/2014|2|2.15|395.0
3181|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|8|3|03/08/2015|3|2.15|258.0
3203|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|3|19|19/03/2015|2|2.15|967.0
3270|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|4|12|12/04/2015|3|2.15|232.0
3445|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|6|12|12/06/2014|1|2.15|815.0
3622|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|6|23|23/06/2014|2|2.15|1160.0
3623|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|3|25|25/03/2014|3|2.15|1375.0
4209|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|9|18|18/09/2015|1|2.15|563.0
4598|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|1|22|22/01/2014|3|2.15|995.0
4644|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|3|21|21/03/2014|1|2.15|1408.0
4885|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|6|24|24/06/2015|2|2.15|281.0
4925|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|11|15|15/11/2015|1|2.15|1105.0
5095|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|11|9|09/11/2015|2|2.15|871.0
5160|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|8|2|02/08/2014|3|2.15|487.0
5191|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|4|21|21/04/2014|3|2.15|710.0
5331|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|12|22|22/12/2014|2|2.15|622.0
5393|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|12|13|13/12/2014|2|2.15|1285.0
5547|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|8|7|07/08/2014|2|2.15|622.0
5575|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|10|8|08/10/2014|1|2.15|742.0
5631|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|12|14|14/12/2015|3|2.15|175.0
5839|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|1|4|04/01/2015|3|2.15|970.0
5952|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|3|3|03/03/2014|1|2.15|17.0
6012|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|8|17|17/08/2014|3|2.15|1494.0
6052|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|6|9|09/06/2015|3|2.15|262.0
6189|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|3|4|04/03/2015|1|2.15|272.0
6405|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|11|27|27/11/2015|2|2.15|1171.0
6409|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|4|27|27/04/2014|2|2.15|1218.0
6613|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|8|4|04/08/2014|3|2.15|291.0
7169|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|2|23|23/02/2015|2|2.15|804.0
7227|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|4|11|11/04/2015|2|2.15|1396.0
7251|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|12|15|15/12/2015|1|2.15|1326.0
7258|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|6|28|28/06/2014|1|2.15|1470.0
7273|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|4|15|15/04/2014|3|2.15|1354.0
7319|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|10|21|21/10/2015|1|2.15|481.0
7358|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|8|17|17/08/2014|3|2.15|809.0
7524|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|2|23|23/02/2014|3|2.15|879.0
7700|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|12|15|15/12/2014|2|2.15|958.0
7831|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|7|24|24/07/2015|3|2.15|1220.0
7915|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|11|18|18/11/2014|1|2.15|187.0
7918|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|2|23|23/02/2014|2|2.15|630.0
7989|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|1|3|03/01/2015|3|2.15|203.0
8143|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|9|18|18/09/2015|3|2.15|806.0
8395|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|3|23|23/03/2014|1|2.15|1423.0
8519|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|12|16|16/12/2014|2|2.15|243.0
8547|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|2|16|16/02/2015|3|2.15|343.0
8613|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|5|24|24/05/2014|1|2.15|1351.0
8637|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|11|28|28/11/2014|2|2.15|1424.0
8674|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|1|1|01/01/2015|2|2.15|1207.0
8733|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|12|4|04/12/2014|1|2.15|1376.0
8816|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|2|14|14/02/2014|1|2.15|464.0
8886|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|7|12|12/07/2015|2|2.15|54.0
8990|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|9|2|02/09/2015|2|2.15|1457.0
8998|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|4|17|17/04/2014|3|2.15|70.0
9217|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|1|12|12/01/2015|2|2.15|735.0
9368|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|4|15|15/04/2015|2|2.15|452.0
9634|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|6|21|21/06/2015|2|2.15|1194.0
9696|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|7|9|09/07/2015|2|2.15|1316.0
9872|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|5|23|23/05/2015|1|2.15|197.0
9875|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|8|4|04/08/2015|1|2.15|420.0
10162|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|2|17|17/02/2015|2|2.15|324.0
10170|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2015|4|19|19/04/2015|2|2.15|238.0
10238|1|João Do Pulo|10|PAPEL A4|8|FABER CASTELL|2014|10|25|25/10/2014|3|2.15|981.0
106|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|3|23|23/03/2014|2|0.5|1487.0
128|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|12|15|15/12/2014|1|0.5|1435.0
192|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|1|5|05/01/2015|2|0.5|1236.0
210|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|8|9|09/08/2014|3|0.5|4.0
211|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|2|1|01/02/2014|1|0.5|1283.0
1010|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|9|6|06/09/2015|2|0.5|974.0
1037|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|11|7|07/11/2014|3|0.5|1432.0
1187|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|8|19|19/08/2014|2|0.5|888.0
1698|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|6|14|14/06/2014|1|0.5|1255.0
1743|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|10|14|14/10/2015|1|0.5|503.0
1909|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|5|7|07/05/2015|2|0.5|217.0
1946|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|2|9|09/02/2015|1|0.5|1398.0
2048|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|1|10|10/01/2014|2|0.5|736.0
2146|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|12|8|08/12/2015|3|0.5|779.0
2288|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|8|24|24/08/2015|2|0.5|263.0
2366|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|11|6|06/11/2014|1|0.5|1113.0
2591|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|12|3|03/12/2014|2|0.5|136.0
2677|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|8|28|28/08/2015|2|0.5|1488.0
2693|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|6|8|08/06/2014|3|0.5|505.0
2741|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|1|19|19/01/2015|2|0.5|1078.0
2886|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|3|13|13/03/2015|2|0.5|865.0
2896|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|8|18|18/08/2014|3|0.5|857.0
2929|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|8|2|02/08/2015|2|0.5|326.0
3246|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|12|26|26/12/2015|1|0.5|1108.0
3457|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|9|2|02/09/2015|1|0.5|246.0
3486|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|10|28|28/10/2014|3|0.5|430.0
3553|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|2|7|07/02/2014|2|0.5|1194.0
3629|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|8|5|05/08/2015|3|0.5|731.0
3647|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|11|20|20/11/2015|1|0.5|832.0
3669|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|1|17|17/01/2014|3|0.5|1148.0
3812|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|1|14|14/01/2014|2|0.5|1077.0
3905|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|2|10|10/02/2014|1|0.5|655.0
4023|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|1|4|04/01/2015|2|0.5|657.0
4243|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|1|27|27/01/2014|1|0.5|363.0
4404|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|10|10|10/10/2015|3|0.5|1412.0
4455|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|5|7|07/05/2014|2|0.5|182.0
4648|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|2|16|16/02/2015|3|0.5|35.0
4718|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|3|3|03/03/2014|2|0.5|1254.0
4780|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|5|10|10/05/2015|2|0.5|1370.0
4809|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|2|3|03/02/2015|3|0.5|98.0
4848|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|8|17|17/08/2014|3|0.5|436.0
4953|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|7|26|26/07/2014|2|0.5|237.0
5204|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|12|26|26/12/2015|2|0.5|952.0
5402|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|12|23|23/12/2015|3|0.5|30.0
5414|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|12|16|16/12/2014|3|0.5|581.0
5681|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|7|22|22/07/2014|3|0.5|726.0
6053|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|8|4|04/08/2014|3|0.5|1427.0
6541|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|8|25|25/08/2014|1|0.5|713.0
6677|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|11|23|23/11/2014|1|0.5|355.0
6682|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|5|14|14/05/2014|1|0.5|935.0
6760|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|9|6|06/09/2014|3|0.5|1270.0
6803|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|9|2|02/09/2015|1|0.5|849.0
6987|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|11|19|19/11/2015|2|0.5|1347.0
7072|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|4|7|07/04/2015|1|0.5|518.0
7094|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|12|28|28/12/2015|1|0.5|222.0
7144|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|2|6|06/02/2014|1|0.5|1001.0
7460|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|1|13|13/01/2015|2|0.5|580.0
7482|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|11|11|11/11/2014|3|0.5|890.0
7728|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|4|11|11/04/2015|1|0.5|855.0
7843|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|5|9|09/05/2014|1|0.5|269.0
8059|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|9|13|13/09/2014|2|0.5|392.0
8085|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|12|3|03/12/2014|3|0.5|648.0
8109|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|8|10|10/08/2015|3|0.5|776.0
8235|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|7|6|06/07/2014|2|0.5|425.0
8585|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|10|13|13/10/2015|1|0.5|670.0
8869|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|1|21|21/01/2015|2|0.5|304.0
8963|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|1|9|09/01/2015|1|0.5|1441.0
9162|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|3|27|27/03/2014|1|0.5|1323.0
9172|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|6|8|08/06/2014|3|0.5|444.0
9287|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|11|18|18/11/2014|1|0.5|1218.0
9401|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|4|25|25/04/2015|1|0.5|594.0
9435|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|1|9|09/01/2015|3|0.5|343.0
9502|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|10|2|02/10/2015|1|0.5|1180.0
9560|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|6|11|11/06/2014|2|0.5|1118.0
9692|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|12|24|24/12/2015|1|0.5|16.0
9736|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|9|11|11/09/2015|2|0.5|705.0
9973|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|3|5|05/03/2014|1|0.5|1070.0
10067|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|9|22|22/09/2014|2|0.5|1448.0
10236|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2014|6|20|20/06/2014|1|0.5|513.0
10280|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|4|23|23/04/2015|2|0.5|317.0
10390|1|João Do Pulo|11|CANETA |8|FABER CASTELL|2015|10|23|23/10/2015|3|0.5|435.0
439|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|4|25|25/04/2014|1|25.0|1234.0
514|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|6|24|24/06/2015|3|25.0|1137.0
545|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|12|12|12/12/2015|3|25.0|880.0
560|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|10|2|02/10/2014|1|25.0|201.0
712|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|4|12|12/04/2015|3|25.0|502.0
818|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|6|11|11/06/2015|2|25.0|246.0
929|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|12|1|01/12/2015|2|25.0|897.0
952|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|7|1|01/07/2014|2|25.0|781.0
995|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|1|16|16/01/2015|2|25.0|891.0
998|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|8|10|10/08/2014|2|25.0|590.0
1132|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|11|17|17/11/2015|2|25.0|1043.0
1250|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|1|16|16/01/2014|3|25.0|1351.0
1432|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|7|8|08/07/2014|3|25.0|749.0
1506|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|11|28|28/11/2015|3|25.0|591.0
1574|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|4|11|11/04/2014|1|25.0|427.0
1610|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|1|3|03/01/2015|3|25.0|473.0
1615|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|11|21|21/11/2015|3|25.0|1218.0
1783|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|6|9|09/06/2015|1|25.0|774.0
1794|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|6|26|26/06/2014|2|25.0|971.0
1803|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|8|25|25/08/2015|2|25.0|506.0
1816|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|9|10|10/09/2014|3|25.0|385.0
2032|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|7|16|16/07/2015|3|25.0|626.0
2255|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|10|16|16/10/2015|2|25.0|1252.0
2371|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|2|21|21/02/2014|2|25.0|1135.0
2580|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|3|26|26/03/2015|2|25.0|786.0
2769|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|10|21|21/10/2015|2|25.0|623.0
2888|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|3|3|03/03/2014|3|25.0|140.0
3055|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|10|18|18/10/2014|1|25.0|13.0
3095|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|12|20|20/12/2014|1|25.0|437.0
3128|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|2|27|27/02/2014|2|25.0|747.0
